comment_id,num_tokens,avg_word_length,num_sentences,num_nouns,num_verbs,num_adjectives,num_adverbs,num_pronouns,num_conjunctions,num_determiners,constructive_category,comment_text
2981,21,4.285714285714286,2,2,2,1,1,2,0,1,0,
2982,33,4.121212121212121,1,5,3,3,2,2,1,5,0,
2983,7,4.428571428571429,1,1,0,1,1,0,0,1,0,
2984,17,3.411764705882353,2,2,4,0,0,4,0,2,0,
2985,18,6.0,1,5,3,0,2,2,1,1,0,
2986,15,12.4,2,2,2,0,0,0,0,2,0,
2987,38,3.8947368421052633,2,3,4,1,0,6,0,6,0,
2988,13,3.6923076923076925,1,1,1,0,0,1,1,0,0,
2989,27,4.296296296296297,2,3,1,7,2,1,0,0,0,
2990,4,3.75,1,0,1,0,0,0,0,0,0,
2991,7,3.7142857142857144,1,1,0,2,0,0,0,0,0,
2992,14,4.0,1,3,2,0,0,1,0,2,0,
2993,40,3.025,2,1,3,3,0,5,0,0,0,
2994,18,3.6666666666666665,1,2,2,0,1,3,0,1,0,
2995,7,22.571428571428573,2,2,0,2,0,0,0,0,0,
2996,17,4.0,1,5,1,1,0,1,0,3,0,
2997,76,4.0394736842105265,4,20,10,3,8,1,3,10,0,
2998,10,4.4,1,1,2,0,0,1,0,1,0,
2999,65,3.723076923076923,2,13,6,2,3,5,0,3,0,
3000,137,4.014598540145985,2,27,15,9,8,11,6,11,0,
3001,366,4.098360655737705,6,58,39,23,16,18,19,34,1,
3002,2519,4.463279078999603,17,455,256,273,129,141,50,350,1,
3003,492,4.867886178861789,7,114,33,53,8,6,26,72,1,
3004,230,4.2,5,22,24,6,19,27,7,32,0,
3005,1012,4.1689723320158105,10,118,122,96,97,111,20,83,1,
3006,291,3.7869415807560136,5,37,6,21,10,14,2,35,1,
3007,309,4.385113268608414,5,59,27,39,15,28,8,27,1,
3008,281,4.740213523131673,4,43,34,34,14,24,10,38,0,
3009,8088,4.06948565776459,28,1431,769,548,415,412,219,727,1,
3010,463,4.280777537796976,8,72,47,28,33,43,9,57,1,
3011,1604,4.6240648379052365,17,273,147,159,143,60,144,139,1,
3012,285,4.371929824561404,4,52,26,22,23,25,12,24,0,
3013,343,4.34402332361516,5,68,39,7,20,45,12,36,0,
3014,365,4.471232876712329,4,69,22,42,14,9,18,38,1,
3015,133,4.293233082706767,3,28,21,6,5,9,3,21,1,
3016,704,4.106534090909091,6,173,77,71,13,36,24,37,1,
3017,4968,4.074476650563607,21,963,563,294,168,436,247,410,1,
3018,2568,4.179517133956386,13,483,284,184,174,303,104,196,1,
3019,353,4.053824362606233,7,60,27,39,18,39,14,14,1,
3020,217,3.8617511520737327,5,32,24,9,9,15,5,18,0,
3021,189,3.888888888888889,5,21,31,8,19,33,4,6,0,
3022,417,4.494004796163069,7,86,30,66,25,31,7,40,1,
3023,465,4.496774193548387,3,95,48,36,19,46,23,35,1,
3024,6937,4.182932103214646,23,1139,833,589,347,592,183,454,1,
3025,575,4.097391304347826,8,51,80,26,47,47,13,47,1,
3026,1729,4.852515905147484,11,306,174,130,63,57,46,111,1,
3027,335,3.7761194029850746,7,51,34,17,26,22,4,41,1,
3028,1287,4.188811188811189,11,151,174,91,77,73,57,127,1,
3029,726,3.790633608815427,9,76,100,32,29,66,19,79,1,
3030,452,4.581858407079646,6,86,33,47,18,38,17,71,1,
3031,507,4.3096646942800785,8,63,67,62,29,52,13,41,1,
3032,2881,4.020479000347102,16,486,431,195,187,245,65,250,1,
3033,124,4.741935483870968,4,27,4,23,4,3,2,12,0,
3034,321,4.186915887850467,5,47,59,14,17,40,7,34,1,
3035,1391,4.552839683680805,10,335,97,87,28,52,32,177,1,
3036,1811,4.2727774710104915,13,255,227,159,114,164,57,148,1,
3037,185,4.556756756756757,4,56,20,25,8,10,6,11,0,
3038,204,4.372549019607843,3,33,16,13,29,9,8,17,0,
3039,208,4.360576923076923,5,34,18,28,14,9,6,8,0,
3040,116,3.836206896551724,3,15,13,11,6,6,2,9,0,
3041,613,4.495921696574225,7,110,65,90,25,26,35,36,1,
3042,415,4.103614457831325,6,64,37,48,33,36,17,25,1,
3043,104,4.403846153846154,3,20,15,6,2,6,2,16,0,
3044,322,3.9627329192546585,5,53,31,24,2,33,9,30,1,
3045,234,4.145299145299146,5,35,20,17,12,23,4,28,0,
3046,487,3.9383983572895276,5,63,34,35,15,13,16,72,1,
3047,780,4.175641025641026,8,154,73,69,42,57,19,56,1,
3048,1023,3.7038123167155423,10,133,144,63,24,148,49,77,1,
3049,158,3.8417721518987342,3,19,17,14,4,14,5,19,0,
3050,160,4.15625,4,27,10,14,17,4,8,18,0,
3051,2029,4.0177427304090685,14,334,194,130,111,233,78,234,1,
3052,1286,4.597978227060653,13,203,177,107,91,75,27,147,1,
3053,874,3.803203661327231,11,169,107,43,43,63,23,80,1,
3054,425,4.630588235294118,6,73,31,65,42,34,12,35,1,
3055,379,4.401055408970977,6,75,45,21,11,30,6,41,1,
3056,114,4.894736842105263,3,29,12,9,5,9,2,9,0,
3057,109,4.651376146788991,2,42,9,11,2,4,5,6,1,
3058,354,3.9293785310734464,6,56,26,29,8,26,6,38,1,
3059,1114,4.353680430879713,8,187,99,74,83,61,50,104,1,
3060,891,4.552188552188552,9,141,78,100,43,65,20,105,1,
3061,674,3.836795252225519,8,106,23,34,30,25,16,98,1,
3062,1010,4.57029702970297,10,355,97,51,4,16,17,61,1,
3063,695,4.1266187050359715,7,123,62,63,62,59,33,51,1,
3064,297,3.973063973063973,4,59,31,7,9,19,4,13,1,
3065,349,3.7765042979942693,5,45,40,25,32,34,8,32,1,
3066,897,4.395763656633222,10,118,128,52,66,112,23,52,1,
3067,305,4.498360655737705,6,65,25,25,15,25,9,11,1,
3068,338,4.079881656804734,7,65,24,22,26,38,6,28,1,
3069,1743,4.271371199082043,10,287,169,139,90,85,38,199,1,
3070,1833,4.57228587015821,15,324,215,83,109,213,53,176,1,
3071,219,3.689497716894977,5,29,13,24,8,10,2,24,0,
3072,7582,4.255077815879715,28,1154,1127,703,219,764,396,585,1,
3073,10734,4.053847587106391,35,2012,1220,737,402,728,529,1198,1,
3074,130,3.723076923076923,3,29,10,17,10,11,5,11,0,
3075,348,4.42816091954023,5,95,29,24,15,19,16,29,1,
3076,589,4.312393887945671,7,116,97,32,33,58,19,51,1,
3077,468,4.1752136752136755,6,83,54,56,32,44,6,31,1,
3078,232,3.913793103448276,4,38,17,22,5,32,8,16,1,
3079,253,3.624505928853755,5,28,32,17,19,44,0,8,0,
3080,496,4.655241935483871,4,93,63,41,16,44,25,54,1,
3081,250,4.14,4,55,39,2,8,30,4,27,1,
3082,1534,4.191655801825293,11,210,193,107,55,127,51,100,1,
3083,149,3.959731543624161,4,26,23,8,1,16,6,19,1,
3084,292,4.0,4,21,43,13,23,44,11,7,0,
3085,570,3.375438596491228,6,67,74,27,31,85,17,43,1,
3086,3946,4.338317283324886,13,558,301,334,189,234,198,381,1,
3087,1166,4.3370497427101204,9,239,118,91,29,100,11,123,1,
3088,1927,3.968863518422418,12,290,250,184,194,193,84,87,1,
3089,834,4.2601918465227815,9,131,64,70,32,51,13,95,1,
3090,71,4.943661971830986,1,8,8,8,8,10,0,5,1,
3091,9200,4.310108695652174,42,1951,830,718,541,724,315,724,1,
3092,247,3.951417004048583,5,51,22,10,11,0,6,38,0,
3093,222,4.7207207207207205,4,52,15,23,16,4,11,17,0,
3094,608,4.121710526315789,7,106,65,50,35,51,5,61,1,
3095,346,4.511560693641618,6,35,30,38,27,23,5,44,1,
3096,627,3.8006379585326955,6,78,70,27,15,61,19,63,1,
3097,218,4.3119266055045875,4,35,19,20,0,11,9,29,0,
3098,1775,4.020281690140845,10,305,217,158,80,169,17,148,1,
3099,365,4.47945205479452,5,48,60,42,14,32,9,27,1,
3100,642,3.763239875389408,8,70,65,42,31,62,11,43,1,
3101,587,3.7529812606473594,7,100,45,23,24,46,16,71,1,
3102,696,4.031609195402299,8,137,85,31,7,68,3,90,1,
3103,954,4.20335429769392,9,155,82,91,55,89,32,90,1,
3104,191,4.057591623036649,3,25,23,14,7,33,5,14,1,
3105,297,4.070707070707071,6,42,17,33,15,16,11,20,0,
3106,1139,4.462686567164179,9,219,119,110,43,109,24,86,1,
3107,171,4.029239766081871,3,25,26,8,13,10,3,18,0,
3108,1179,4.295165394402035,10,166,113,34,87,171,69,58,1,
3109,225,4.351111111111111,5,40,26,8,27,24,3,10,0,
3110,308,4.055194805194805,6,30,52,21,25,51,7,17,1,
3111,328,4.521341463414634,5,94,27,29,14,37,7,8,1,
3112,706,4.34985835694051,8,177,59,45,23,16,26,72,1,
3113,490,4.279591836734694,8,59,56,35,32,35,13,64,1,
3114,3957,3.7424816780389185,19,512,506,216,194,542,159,201,1,
3115,262,3.9580152671755724,4,53,23,25,14,22,10,28,0,
3116,445,4.478651685393259,6,85,48,43,33,24,10,49,1,
3117,1561,4.212043561819346,10,265,166,108,74,111,35,176,1,
3118,686,3.7871720116618075,8,139,78,34,14,47,28,62,1,
3119,85,4.258823529411765,2,18,18,0,0,14,1,6,0,
3120,1313,3.6283320639756282,12,294,108,122,70,97,36,69,1,
3121,308,4.048701298701299,6,60,42,33,14,38,6,22,1,
3122,2067,4.403483309143686,15,394,184,226,133,138,97,192,1,
3123,366,4.620218579234972,3,58,35,28,12,20,10,25,1,
3124,387,3.8294573643410854,5,46,48,12,20,26,9,30,1,
3125,1161,4.549526270456503,8,218,103,138,62,76,34,100,1,
3126,291,4.869415807560137,6,53,30,25,12,17,13,25,0,
3127,2541,4.81267217630854,14,458,224,308,233,134,139,148,1,
3128,730,4.056164383561644,11,114,65,59,54,59,11,64,1,
3129,328,4.3323170731707314,6,69,27,48,18,30,9,22,1,
3130,111,4.702702702702703,2,25,5,17,3,3,3,17,0,
3131,411,4.097323600973236,5,93,41,27,18,45,23,37,1,
3132,241,4.352697095435684,4,35,27,25,5,3,9,31,0,
3133,156,4.57051282051282,5,16,26,21,11,12,4,12,0,
3134,396,4.30050505050505,7,77,34,28,3,37,13,46,1,
3135,1113,4.652291105121294,8,272,127,85,56,50,41,105,1,
3136,216,4.050925925925926,5,40,23,9,20,22,5,7,0,
3137,656,4.353658536585366,6,122,73,45,31,30,10,78,1,
3138,139,4.474820143884892,3,16,27,7,11,16,7,6,0,
3139,464,3.6982758620689653,8,105,41,21,29,53,5,44,1,
3140,378,4.333333333333333,6,77,51,29,22,12,10,42,1,
3141,903,4.4352159468438535,9,185,125,57,30,59,49,72,1,
3142,278,4.0215827338129495,5,36,25,17,1,10,11,38,1,
3143,308,4.529220779220779,4,65,39,11,11,15,9,30,1,
3144,274,3.9124087591240877,5,36,21,27,15,16,0,38,0,
3145,164,5.25,3,47,16,15,5,9,2,9,0,
3146,484,4.413223140495868,7,80,43,43,19,27,17,48,1,
3147,4438,3.8882379450202795,22,759,574,220,206,574,151,370,1,
3148,623,3.956661316211878,7,92,68,22,30,91,15,34,1,
3149,604,4.3509933774834435,7,84,74,55,37,61,20,11,1,
3150,1336,4.533682634730539,9,240,111,118,58,98,22,169,1,
3151,68,4.294117647058823,1,12,8,5,1,5,1,6,1,
3152,341,4.413489736070381,6,89,28,34,19,14,10,23,1,
3153,4168,4.422504798464491,15,891,316,520,295,329,161,344,1,
3154,302,5.19205298013245,10,114,10,50,8,0,0,6,1,
3155,472,4.103813559322034,6,60,60,32,17,50,20,13,1,
3156,412,4.155339805825243,3,75,40,22,38,35,29,26,1,
3157,91,5.186813186813187,2,21,9,7,8,10,4,10,1,
3158,797,4.601003764115433,9,115,99,62,53,97,1,82,1,
3159,522,4.101532567049809,6,122,51,47,34,39,22,47,1,
3160,764,4.517015706806283,6,222,55,59,33,27,11,95,1,
3161,810,4.350617283950617,8,182,105,50,29,89,43,100,1,
3162,69,4.884057971014493,1,22,7,3,3,5,3,5,0,
3163,310,4.2935483870967746,5,89,43,10,3,26,11,32,1,
3164,657,4.397260273972603,9,141,86,35,32,62,22,34,1,
3165,120,4.216666666666667,3,21,14,15,3,12,3,3,0,
3166,137,4.116788321167883,3,30,10,10,3,11,8,13,0,
3167,800,4.035,10,146,98,38,39,67,22,82,1,
3168,392,3.4872448979591835,8,30,55,23,25,55,7,23,1,
3169,244,3.9754098360655736,5,26,31,8,16,26,12,8,0,
3170,1950,3.976923076923077,16,289,257,102,69,259,54,187,1,
3171,581,4.278829604130809,7,105,81,47,40,51,7,45,1,
3172,2318,4.0974978429680755,12,457,261,146,122,178,54,309,1,
3173,254,3.7874015748031495,6,29,33,25,13,38,3,21,1,
3174,2998,3.985657104736491,17,385,322,231,188,361,155,262,1,
3175,425,4.616470588235294,5,94,37,24,15,36,5,51,1,
3176,421,4.171021377672209,6,72,54,42,22,50,5,29,1,
3177,751,4.2316910785619175,8,121,100,45,20,71,27,74,1,
3178,246,4.357723577235772,3,33,27,18,14,26,5,14,1,
3179,406,4.039408866995074,6,70,37,66,13,42,4,25,1,
3180,1992,4.264558232931727,13,318,235,152,80,155,60,195,1,
3181,184,3.385869565217391,2,15,24,5,7,16,7,19,0,
3182,1451,4.2474155754651965,12,218,175,170,38,167,74,117,1,
3183,132,3.7803030303030303,3,17,16,7,1,20,3,14,1,
3184,1388,4.505043227665706,12,269,152,75,109,70,24,70,1,
3185,577,4.72790294627383,6,125,57,44,23,30,29,47,1,
3186,348,4.066091954022989,5,57,45,21,19,39,10,17,1,
3187,171,4.497076023391813,3,32,32,9,4,13,3,15,0,
3188,609,4.0,7,105,49,76,16,60,42,64,1,
3189,668,4.447604790419161,6,120,71,77,35,51,28,68,1,
3190,3866,4.69943093636834,13,636,315,471,209,90,234,333,1,
3191,290,4.241379310344827,5,40,35,31,9,23,18,22,0,
3192,566,4.786219081272085,7,167,54,51,16,36,23,52,1,
3193,631,3.61648177496038,7,141,66,31,21,63,15,62,1,
3194,666,3.96996996996997,5,164,77,39,17,79,22,40,1,
3195,609,4.022988505747127,8,102,86,50,24,73,19,50,1,
3196,586,4.302047781569966,7,143,48,56,38,53,19,56,1,
3197,396,4.101010101010101,6,81,40,32,14,30,10,36,1,
3198,265,3.8075471698113206,4,35,29,22,17,28,12,22,0,
3199,965,4.2020725388601035,8,208,87,47,56,49,7,105,1,
3200,689,4.055152394775036,9,71,124,15,60,74,14,23,1,
3201,657,3.9680365296803655,7,121,77,56,20,44,25,80,1,
3202,1436,4.252785515320334,14,300,166,103,96,89,26,149,1,
3203,621,3.6231884057971016,8,104,68,27,2,46,8,76,1,
3204,1845,4.031436314363144,10,284,180,189,89,138,31,91,1,
3205,372,4.287634408602151,6,84,71,30,12,28,21,31,1,
3206,309,4.423948220064725,4,61,41,10,5,23,8,35,1,
3207,265,3.4264150943396228,4,45,28,17,14,9,5,15,1,
3208,505,3.6633663366336635,8,40,74,35,30,29,21,23,1,
3209,137,4.007299270072993,3,15,20,8,4,14,3,5,0,
3210,161,4.944099378881988,4,15,10,13,3,14,5,20,0,
3211,3517,4.0017059994313335,22,537,464,220,147,322,200,313,1,
3212,1865,4.149061662198392,11,359,169,181,79,135,59,169,1,
3213,885,4.259887005649717,8,137,75,88,60,52,40,54,1,
3214,1233,4.487429034874291,11,237,184,95,75,58,46,74,1,
3215,298,4.473154362416107,5,41,25,45,41,19,15,26,0,
3216,515,3.679611650485437,8,59,69,52,34,69,29,36,1,
3217,232,4.094827586206897,5,45,28,17,13,15,0,27,1,
3218,5264,4.3727203647416415,21,831,481,448,274,449,184,456,1,
3219,1627,4.93239090350338,10,287,160,212,69,150,43,158,1,
3220,1578,4.0,10,274,191,118,109,141,48,117,1,
3221,91,4.8791208791208796,3,25,5,5,7,6,2,9,1,
3222,355,4.250704225352113,6,100,32,19,14,38,2,39,1,
3223,361,4.537396121883656,5,88,36,37,21,18,6,34,1,
3224,165,5.266666666666667,4,23,11,5,4,21,2,7,0,
3225,638,4.061128526645768,7,125,86,53,33,47,23,34,1,
3226,615,3.8065040650406505,5,106,73,43,67,61,25,32,1,
3227,693,4.017316017316017,7,123,88,54,19,73,22,76,1,
3228,188,3.5797872340425534,4,25,29,2,19,18,4,11,0,
3229,592,4.214527027027027,8,133,61,27,36,39,36,75,1,
3230,311,4.395498392282958,5,49,38,30,19,26,2,19,1,
3231,644,4.136645962732919,7,98,90,39,26,93,9,69,1,
3232,670,3.982089552238806,6,125,86,44,34,81,29,63,1,
3233,2368,4.28589527027027,18,465,235,259,40,187,26,209,1,
3234,208,4.447115384615385,4,37,25,16,7,25,4,24,0,
3235,406,4.214285714285714,6,54,45,37,55,29,14,35,1,
3236,217,4.147465437788019,5,35,41,10,2,32,6,7,0,
3237,333,4.345345345345345,5,79,30,25,14,15,16,40,1,
3238,719,5.119610570236439,9,127,70,53,14,8,34,91,1,
3239,222,4.13063063063063,4,54,28,18,7,10,3,26,0,
3240,1380,5.070289855072463,13,314,188,97,38,103,54,46,1,
3241,242,4.652892561983471,4,45,22,31,7,9,5,17,0,
3242,6386,4.710773567178203,22,1269,754,542,252,281,204,601,1,
3243,819,4.443223443223443,7,163,77,99,50,59,22,77,1,
3244,511,4.649706457925636,5,112,43,53,25,38,19,60,1,
3245,1047,3.901623686723973,10,110,123,70,52,148,39,61,1,
3246,514,4.250972762645914,7,83,42,52,61,36,21,40,1,
3247,14478,4.378021826219091,47,2774,1227,1386,281,242,411,848,1,
3248,1032,4.61531007751938,8,195,81,63,72,86,33,110,1,
3249,654,3.897553516819572,10,139,91,47,15,73,14,85,1,
3250,457,3.903719912472648,9,89,68,19,38,36,9,23,1,
3251,1053,4.0997150997151,10,212,111,58,83,52,33,48,1,
3252,172,3.7906976744186047,4,28,23,13,9,18,9,20,0,
3253,721,4.056865464632455,6,110,100,23,29,57,32,72,1,
3254,244,4.237704918032787,4,41,20,21,19,10,10,28,0,
3255,193,4.191709844559585,4,25,21,17,11,18,3,19,0,
3256,192,4.588541666666667,4,33,19,16,19,8,5,18,1,
3257,692,3.9985549132947975,5,134,64,39,28,62,34,61,1,
3258,594,4.747474747474747,6,140,44,57,15,16,16,67,1,
3259,271,3.837638376383764,4,26,45,20,21,39,18,23,0,
3260,1780,4.202247191011236,15,325,219,94,129,220,70,149,1,
3261,374,4.283422459893048,6,64,28,26,35,15,9,39,1,
3262,126,3.6666666666666665,3,25,13,9,9,4,2,12,0,
3263,282,4.124113475177305,5,56,22,39,12,18,13,30,0,
3264,891,4.014590347923681,10,234,110,72,21,65,24,81,1,
3265,646,3.9659442724458205,8,124,52,63,35,42,47,70,1,
3266,348,4.508620689655173,4,70,40,36,8,15,16,28,1,
3267,4480,4.433705357142857,22,942,526,321,202,290,393,163,1,
3268,993,4.128902316213495,11,217,157,42,25,99,19,67,1,
3269,152,4.375,3,35,20,8,4,15,4,25,0,
3270,376,3.981382978723404,5,69,41,20,25,45,15,25,1,
3271,209,3.789473684210526,3,38,30,20,12,12,13,4,0,
3272,153,4.633986928104576,3,32,13,9,13,17,9,10,0,
3273,128,3.984375,3,17,11,11,7,10,3,13,0,
3274,1816,3.8948237885462555,15,357,97,162,71,91,49,112,1,
3275,463,4.50755939524838,4,93,33,37,21,24,18,49,1,
3276,1045,3.96555023923445,10,150,115,99,58,99,30,66,1,
3277,254,4.196850393700787,4,56,32,13,6,23,4,29,1,
3278,1039,4.17516843118383,7,178,74,57,48,51,15,78,1,
3279,167,4.347305389221557,4,46,4,14,4,4,1,32,0,
3280,170,4.894117647058824,4,41,12,28,5,4,1,16,0,
3281,310,4.303225806451613,5,65,31,29,7,18,14,17,1,
3282,324,4.62037037037037,6,49,36,9,16,12,0,20,1,
3283,214,4.098130841121495,4,18,27,17,10,15,1,24,0,
3284,141,4.76595744680851,3,29,14,15,6,18,4,13,0,
3285,520,4.05,5,100,43,44,29,25,11,49,1,
3286,181,3.850828729281768,4,31,24,7,5,16,0,26,0,
3287,4968,4.268317230273752,25,839,605,506,189,440,219,245,1,
3288,759,4.163372859025033,5,138,62,64,38,53,26,66,1,
3289,587,4.2419080068143105,6,105,75,52,13,60,25,31,1,
3290,349,4.469914040114613,7,55,32,20,22,13,6,36,1,
3291,110,4.372727272727273,2,2,11,3,12,0,1,6,0,
3292,187,4.620320855614973,6,26,19,17,6,9,4,7,0,
3293,129,3.8294573643410854,3,23,8,8,0,7,0,11,0,
3294,104,4.298076923076923,3,16,14,11,5,7,2,17,0,
3295,456,4.182017543859649,8,90,24,50,16,18,6,69,1,
3296,242,3.8677685950413223,6,27,16,19,14,26,8,25,0,
3297,356,4.056179775280899,4,61,69,20,11,31,21,24,1,
3298,2234,4.260966875559535,16,414,177,205,63,179,91,95,1,
3299,371,3.811320754716981,6,43,45,17,37,43,1,30,1,
3300,361,4.365650969529086,7,55,39,51,15,13,14,30,1,
3301,94,4.670212765957447,2,16,13,6,5,8,3,9,0,
3302,1840,4.148913043478261,15,271,246,171,30,180,73,109,1,
3303,175,3.902857142857143,4,27,21,19,17,14,0,18,0,
3304,702,3.7435897435897436,10,95,70,30,30,64,5,96,1,
3305,138,4.27536231884058,5,29,11,16,2,18,0,11,0,
3306,1386,4.045454545454546,11,177,129,108,89,130,34,104,1,
3307,112,4.401785714285714,3,15,13,11,2,6,3,14,1,
3308,420,3.8476190476190477,7,55,37,30,22,49,2,57,1,
3309,307,4.293159609120521,6,66,34,11,0,32,3,11,1,
3310,432,3.986111111111111,7,69,57,31,43,26,13,28,1,
3311,157,4.006369426751593,4,19,23,20,3,9,12,5,0,
3312,348,3.6005747126436782,6,66,36,34,12,26,9,34,1,
3313,545,3.83302752293578,6,62,74,42,64,74,19,38,1,
3314,283,3.784452296819788,5,46,19,29,18,29,11,14,0,
3315,157,4.592356687898089,3,41,17,9,2,5,5,17,0,
3316,1147,3.922406277244987,10,192,133,68,75,118,70,68,1,
3317,167,4.568862275449102,4,31,10,20,10,18,4,13,1,
3318,190,4.252631578947368,4,37,22,10,11,17,5,18,1,
3319,607,3.6820428336079076,9,96,69,51,3,59,9,66,1,
3320,124,3.9919354838709675,3,25,14,5,4,13,5,18,0,
3321,1667,4.298140371925615,10,261,128,210,134,127,49,153,1,
3322,1402,4.138373751783167,8,200,97,142,79,132,53,143,1,
3323,261,4.295019157088123,6,44,22,34,4,15,17,27,1,
3324,566,3.8886925795053005,8,74,41,45,17,30,9,83,1,
3325,702,3.792022792022792,10,114,84,15,1,45,48,19,1,
3326,190,4.252631578947368,4,37,22,10,11,17,5,18,1,
3327,333,3.915915915915916,7,38,39,17,22,56,6,5,1,
3328,101,4.3861386138613865,2,13,10,8,10,8,6,9,0,
3329,195,4.441025641025641,5,8,27,17,10,7,7,2,0,
3330,164,3.957317073170732,4,15,28,4,15,24,6,12,1,
3331,315,3.8285714285714287,6,50,45,17,8,47,10,26,1,
3332,115,4.060869565217391,3,13,20,7,15,20,1,8,1,
3333,1386,4.46969696969697,10,263,141,125,70,161,68,102,1,
3334,202,4.5049504950495045,5,44,22,13,14,19,2,16,0,
3335,133,4.30827067669173,2,23,21,14,5,16,9,14,0,
3336,667,4.428785607196402,7,173,62,36,21,14,32,75,1,
3337,287,4.101045296167247,4,43,28,31,14,24,6,26,1,
3338,385,3.883116883116883,5,58,71,6,15,51,19,36,0,
3339,61,4.622950819672131,1,14,10,2,3,4,1,5,1,
3340,132,4.0227272727272725,3,28,8,11,5,12,2,19,1,
3341,1198,4.233722871452421,11,261,170,63,71,153,50,110,1,
3342,289,5.41522491349481,5,62,40,22,9,31,9,15,1,
3343,138,4.826086956521739,3,35,8,11,3,7,2,8,0,
3344,104,4.509615384615385,2,24,11,7,4,7,6,7,1,
3345,106,4.273584905660377,2,21,6,9,0,12,2,11,0,
3346,424,3.6745283018867925,5,63,50,24,15,46,1,30,1,
3347,204,4.235294117647059,4,27,33,9,17,28,10,11,0,
3348,124,4.733870967741935,3,19,19,6,7,11,2,12,0,
3349,82,4.451219512195122,2,22,5,8,1,0,5,15,0,
3350,71,4.394366197183099,2,9,10,1,6,6,2,1,0,
3351,170,4.376470588235295,4,34,13,12,12,11,13,29,0,
3352,589,3.865874363327674,8,124,74,15,19,44,21,71,1,
3353,143,3.7132867132867133,4,26,9,20,12,9,8,6,1,
3354,111,3.963963963963964,4,17,13,7,1,6,4,12,0,
3355,320,4.271875,7,32,48,16,29,34,1,24,1,
3356,308,3.779220779220779,6,68,26,14,21,30,12,26,1,
3357,156,4.9423076923076925,4,29,17,15,19,13,10,12,0,
3358,158,4.417721518987341,3,31,14,12,10,5,6,10,0,
3359,427,4.744730679156909,6,73,54,68,15,9,12,30,1,
3360,314,3.8503184713375798,6,33,31,21,24,38,12,24,1,
3361,67,5.029850746268656,2,15,4,5,4,5,2,9,0,
3362,132,3.727272727272727,2,17,19,6,3,14,5,10,1,
3363,109,4.522935779816514,3,16,14,12,6,5,3,12,0,
3364,208,4.221153846153846,4,45,10,23,4,4,5,38,0,
3365,131,4.67175572519084,3,30,15,7,7,10,5,9,0,
3366,409,4.733496332518337,6,81,34,19,7,11,11,48,1,
3367,123,4.178861788617886,3,18,17,5,7,8,9,14,0,
3368,207,3.8405797101449277,5,21,13,15,12,20,4,20,0,
3369,164,3.567073170731707,4,21,26,2,6,25,5,20,0,
3370,102,4.147058823529412,3,13,13,3,3,10,0,14,0,
3371,355,3.932394366197183,6,68,58,5,11,17,7,37,0,
3372,280,4.242857142857143,6,44,35,22,11,29,15,17,1,
3373,169,4.887573964497041,4,21,18,20,3,8,5,20,1,
3374,207,4.845410628019324,5,40,24,16,6,10,3,27,0,
3375,1911,3.935112506541078,17,326,131,165,141,209,95,206,1,
3376,316,4.594936708860759,7,76,44,17,12,30,6,11,1,
3377,370,4.143243243243243,6,84,28,32,18,15,20,57,1,
3378,2067,4.314949201741655,12,405,140,190,125,27,72,187,1,
3379,126,4.079365079365079,2,35,8,3,2,26,2,5,0,
3380,183,4.103825136612022,4,34,24,21,6,17,8,10,0,
3381,572,3.7115384615384617,8,79,69,14,40,55,11,48,1,
3382,170,3.7705882352941176,5,27,17,8,4,21,4,21,1,
3383,114,4.9035087719298245,3,20,12,14,6,4,8,13,0,
3384,272,4.088235294117647,4,28,29,25,18,26,17,24,0,
3385,243,4.226337448559671,5,45,22,9,8,14,5,28,1,
3386,214,4.163551401869159,4,50,16,21,12,14,1,18,0,
3387,9357,4.425991236507428,33,1955,1126,826,430,359,292,647,1,
3388,335,4.298507462686567,6,58,46,27,13,16,13,29,1,
3389,168,4.732142857142857,4,47,28,4,22,9,2,18,1,
3390,395,4.015189873417722,7,77,34,21,34,25,6,35,1,
3391,344,4.468023255813954,4,78,36,26,11,29,15,34,1,
3392,814,4.3525798525798525,8,147,105,90,9,98,19,83,1,
3393,113,4.823008849557522,2,18,12,10,9,7,6,12,1,
3394,460,4.234782608695652,6,76,59,30,27,30,11,38,1,
3395,369,3.975609756097561,6,78,32,30,26,33,14,13,1,
3396,281,4.911032028469751,5,55,13,38,9,30,28,9,0,
3397,134,4.1716417910447765,3,19,21,15,10,5,0,10,0,
3398,698,4.2464183381088825,9,112,84,52,40,31,26,56,1,
3399,430,4.379069767441861,5,81,46,56,26,36,22,36,1,
3400,101,3.732673267326733,2,18,17,4,4,10,4,10,1,
3401,227,4.88546255506608,4,49,10,33,5,20,16,14,1,
3402,164,3.9695121951219514,3,24,15,17,6,15,4,9,0,
3403,176,3.715909090909091,3,28,28,10,10,12,7,15,0,
3404,550,4.209090909090909,8,164,75,26,36,14,10,64,1,
3405,754,4.1021220159151195,8,168,77,42,66,42,21,68,1,
3406,885,4.167231638418079,9,114,136,78,35,85,45,38,1,
3407,370,4.2,5,72,30,36,20,9,6,48,1,
3408,445,4.640449438202247,5,100,44,15,18,20,10,40,1,
3409,138,4.695652173913044,4,25,18,11,8,7,10,12,0,
3410,566,4.296819787985866,9,67,56,52,32,43,18,23,1,
3411,298,4.832214765100671,4,53,27,36,6,19,10,21,0,
